974,43.35
975,43.35
976,43.34
977,43.35
978,43.36
979,43.35
980,43.36
981,43.37
982,43.37
983,43.38
984,43.38
985,43.38
986,43.38
987,43.39
988,43.38
989,43.38
990,43.39
991,43.39
992,43.39
993,43.4
994,43.4
995,43.4
996,43.4
997,43.41
998,43.41
999,43.41
1000,43.42
1001,43.42
1002,43.42
1003,43.43
1004,43.42
1005,43.43
1006,43.44
1007,43.44
1008,43.44
1009,43.44
1010,43.44
1011,43.44
1012,43.44
1013,43.45
1014,43.45
1015,43.45
1016,43.46
1017,43.46
1018,43.45
1019,43.46
1020,43.46
1021,43.47
1022,43.46
1023,43.46
1024,43.46
1025,43.47
1026,43.47
1027,43.47
1028,43.47
1029,43.47
1030,43.47
1031,43.48
1032,43.48
1033,43.47
1034,43.48
1035,43.47
1036,43.47
1037,43.48
1038,43.48
1039,43.48
1040,43.49
1041,43.48
1042,43.49
1043,43.49
1044,43.49
1045,43.5
1046,43.49
1047,43.49
1048,43.51
1049,43.49
1050,43.5
1051,43.51
1052,43.51
1053,43.52
1054,43.51
1055,43.52
1056,43.51
1057,43.52
1058,43.53
1059,43.53
1060,43.53
1061,43.53
1062,43.53
1063,43.53
1064,43.55
1065,43.54
1066,43.54
1067,43.55
1068,43.55
1069,43.56
1070,43.56
1071,43.57
1072,43.57
1073,43.57
1074,43.57
1075,43.58
1076,43.58
1077,43.58
1078,43.59
1079,43.58
1080,43.59
1081,43.6
1082,43.6
1083,43.6
1084,43.6
1085,43.6
1086,43.6
1087,43.61
1088,43.61
1089,43.61
1090,43.62
1091,43.62
1092,43.62
1093,43.62
1094,43.63
1095,43.63
1096,43.63
1097,43.63
1098,43.63
1099,43.63
1100,43.64
1101,43.64
1102,43.64
1103,43.66
1104,43.65
1105,43.66
1106,43.66
1107,43.66
1108,43.67
1109,43.67
1110,43.68
1111,43.68
1112,43.69
1113,43.69
1114,43.69
1115,43.69
1116,43.71
1117,43.7
1118,43.69
1119,43.71
1120,43.69
1121,43.71
1122,43.71
1123,43.71
1124,43.72
1125,43.72
1126,43.72
1127,43.73
1128,43.72
1129,43.73
1130,43.74
1131,43.74
1132,43.74
1133,43.74
1134,43.74
1135,43.74
1136,43.74
1137,43.76
1138,43.76
1139,43.76
1140,43.75
1141,43.75
1142,43.76
1143,43.76
1144,43.77
1145,43.77
1146,43.77
1147,43.78
1148,43.78
1149,43.77
1150,43.78
1151,43.79
1152,43.79
1153,43.8
1154,43.81
1155,43.8
1156,43.8
1157,43.81
1158,43.8
1159,43.81
1160,43.81
1161,43.81
1162,43.82
1163,43.82
1164,43.82
1165,43.82
1166,43.83
1167,43.84
1168,43.83
1169,43.83
1170,43.83
1171,43.84
1172,43.84
1173,43.84
1174,43.84
1175,43.84
1176,43.84
1177,43.86
1178,43.86
1179,43.86
1180,43.87
1181,43.87
1182,43.86
1183,43.87
1184,43.88
1185,43.88
1186,43.89
1187,43.88
1188,43.89
1189,43.88
1190,43.89
1191,43.88
1192,43.89
1193,43.89
1194,43.89
1195,43.91
1196,43.91
1197,43.9
1198,43.9
1199,43.9
1200,43.91
1201,43.91
1202,43.91
1203,43.91
1204,43.91
1205,43.92
1206,43.92
1207,43.93
1208,43.93
1209,43.92
1210,43.94
1211,43.94
1212,43.94
1213,43.94
1214,43.94
1215,43.96
1216,43.95
1217,43.97
1218,43.96
1219,43.96
1220,43.96
1221,43.97
1222,43.97
1223,43.96
1224,43.97
1225,43.97
1226,43.98
1227,43.98
1228,43.98
1229,43.98
1230,43.98
1231,43.98
1232,43.98
1233,43.99
1234,44
1235,44
1236,43.99
1237,43.99
1238,44
1239,44
1240,44
1241,44.01
1242,44
1243,44.01
1244,44.02
1245,44.01
1246,44.02
1247,44.01
1248,44.03
1249,44.01
1250,44.02
1251,44.02
1252,44.03
1253,44.02
1254,44.03
1255,44.02
1256,44.02
1257,44.03
1258,44.02
1259,44.04
1260,44.04
1261,44.04
1262,44.04
1263,44.04
1264,44.05
1265,44.04
1266,44.04
1267,44.04
1268,44.05
1269,44.06
1270,44.05
1271,44.06
1272,44.05
1273,44.06
1274,44.05
1275,44.06
1276,44.06
1277,44.07
1278,44.06
1279,44.07
1280,44.07
1281,44.07
1282,44.08
1283,44.09
1284,44.08
1285,44.08
1286,44.08
1287,44.09
1288,44.09
1289,44.08
1290,44.1
1291,44.09
1292,44.09
1293,44.09
1294,44.09
1295,44.09
1296,44.09
1297,44.1
1298,44.1
1299,44.08
1300,44.09
1301,44.09
1302,44.1
1303,44.09
1304,44.09
1305,44.1
1306,44.09
1307,44.1
1308,44.1
1309,44.1
1310,44.11
1311,44.11
1312,44.11
1313,44.1
1314,44.11
1315,44.11
1316,44.11
1317,44.12
1318,44.11
1319,44.12
1320,44.12
1321,44.12
1322,44.12
1323,44.13
1324,44.12
1325,44.13
1326,44.13
1327,44.12
1328,44.12
1329,44.13
1330,44.13
1331,44.13
1332,44.14
1333,44.14
1334,44.14
1335,44.14
1336,44.15
1337,44.15
1338,44.16
1339,44.15
1340,44.16
1341,44.16
1342,44.17
1343,44.17
1344,44.17
1345,44.18
1346,44.18
1347,44.18
1348,44.17
1349,44.17
1350,44.18
1351,44.19
1352,44.18
1353,44.19
1354,44.19
1355,44.19
1356,44.19
1357,44.19
1358,44.19
1359,44.19
1360,44.2
1361,44.19
1362,44.2
1363,44.2
1364,44.2
1365,44.2
1366,44.19
1367,44.2
1368,44.21
1369,44.2
1370,44.2
1371,44.21
1372,44.22
1373,44.21
1374,44.21
1375,44.21
1376,44.22
1377,44.22
1378,44.23
1379,44.23
1380,44.23
1381,44.23
1382,44.23
1383,44.23
1384,44.24
1385,44.24
1386,44.25
1387,44.24
1388,44.24
1389,44.25
1390,44.24
1391,44.24
1392,44.24
1393,44.23
1394,44.24
1395,44.23
1396,44.23
1397,44.23
1398,44.23
1399,44.22
1400,44.22
1401,44.22
1402,44.22
1403,44.21
1404,44.2
1405,44.2
1406,44.19
1407,44.2
1408,44.19
1409,44.19
1410,44.2
1411,44.19
1412,44.2
1413,44.19
1414,44.19
1415,44.2
1416,44.2
1417,44.2
1418,44.21
1419,44.21
1420,44.22
1421,44.22
1422,44.22
1423,44.22
1424,44.24
1425,44.24
1426,44.24
1427,44.25
1428,44.25
1429,44.25
1430,44.26
1431,44.25
1432,44.26
1433,44.27
1434,44.27
1435,44.28
1436,44.28
1437,44.28
1438,44.28
1439,44.28
1440,44.28
1441,44.29
1442,44.28
1443,44.29
1444,44.3
1445,44.3
1446,44.31
1447,44.29
1448,44.3
1449,44.3
1450,44.3
1451,44.31
1452,44.31
1453,44.31
1454,44.31
1455,44.31
1456,44.31
1457,44.32
1458,44.33
1459,44.33
1460,44.33
1461,44.33
1462,44.34
1463,44.34
1464,44.34
1465,44.34
1466,44.33
1467,44.34
1468,44.33
1469,44.33
1470,44.34
1471,44.35
1472,44.34
1473,44.34
1474,44.34
1475,44.34
1476,44.34
1477,44.34
1478,44.35
1479,44.35
1480,44.35
1481,44.35
1482,44.35
1483,44.35
1484,44.36
1485,44.36
1486,44.36
1487,44.36
1488,44.36
1489,44.36
1490,44.36
1491,44.37
1492,44.37
1493,44.37
1494,44.37
1495,44.37
1496,44.38
1497,44.38
1498,44.37
1499,44.38
1500,44.39
1501,44.39
1502,44.39
1503,44.39
1504,44.39
1505,44.39
1506,44.4
1507,44.4
1508,44.39
1509,44.4
1510,44.4
1511,44.41
1512,44.41
1513,44.42
1514,44.42
1515,44.42
1516,44.43
1517,44.43
1518,44.44
1519,44.44
1520,44.44
1521,44.45
1522,44.44
1523,44.45
1524,44.45
1525,44.45
1526,44.45
1527,44.46
1528,44.46
1529,44.46
1530,44.46
1531,44.46
1532,44.47
1533,44.46
1534,44.46
1535,44.47
1536,44.46
1537,44.47
1538,44.47
1539,44.47
1540,44.48
1541,44.47
1542,44.47
1543,44.48
1544,44.47
1545,44.47
1546,44.48
1547,44.48
1548,44.48
1549,44.48
1550,44.48
1551,44.48
1552,44.48
1553,44.48
1554,44.49
1555,44.49
1556,44.49
1557,44.49
1558,44.5
1559,44.49
1560,44.5
1561,44.5
1562,44.49
1563,44.49
1564,44.49
1565,44.5
1566,44.49
1567,44.5
1568,44.49
1569,44.49
1570,44.49
1571,44.49
1572,44.49
1573,44.48
1574,44.49
1575,44.48
1576,44.48
1577,44.49
1578,44.49
1579,44.49
1580,44.48
1581,44.49
1582,44.49
1583,44.5
1584,44.5
1585,44.5
1586,44.51
1587,44.5
1588,44.5
1589,44.5
1590,44.51
1591,44.51
1592,44.5
1593,44.5
1594,44.51
1595,44.52
1596,44.51
1597,44.52
1598,44.53
1599,44.53
1600,44.53
1601,44.52
1602,44.53
1603,44.53
1604,44.53
1605,44.53
1606,44.53
1607,44.54
1608,44.54
1609,44.54
1610,44.55
1611,44.55
1612,44.55
1613,44.56
1614,44.56
1615,44.56
1616,44.56
1617,44.56
1618,44.56
1619,44.56
1620,44.56
1621,44.57
1622,44.57
1623,44.56
1624,44.57
1625,44.57
1626,44.56
1627,44.57
1628,44.58
1629,44.57
1630,44.58
1631,44.58
1632,44.58
1633,44.59
1634,44.59
1635,44.58
1636,44.59
1637,44.59
1638,44.59
1639,44.59
1640,44.59
1641,44.59
1642,44.6
1643,44.6
1644,44.59
1645,44.58
1646,44.58
1647,44.58
1648,44.57
1649,44.57
1650,44.57
1651,44.55
1652,44.56
1653,44.56
1654,44.56
1655,44.56
1656,44.54
1657,44.54
1658,44.55
1659,44.55
1660,44.55
1661,44.55
1662,44.55
1663,44.55
1664,44.56
1665,44.57
1666,44.56
1667,44.56
1668,44.57
1669,44.58
1670,44.58
1671,44.58
1672,44.58
1673,44.58
1674,44.59
1675,44.59
1676,44.59
1677,44.6
1678,44.6
1679,44.59
1680,44.6
1681,44.6
1682,44.6
1683,44.6
1684,44.59
1685,44.6
1686,44.61
1687,44.61
1688,44.61
1689,44.61
1690,44.62
1691,44.61
1692,44.62
1693,44.62
1694,44.62
1695,44.61
1696,44.62
1697,44.62
1698,44.62
1699,44.63
1700,44.62
1701,44.63
1702,44.63
1703,44.63
1704,44.63
1705,44.62
1706,44.63
1707,44.63
1708,44.63
1709,44.63
1710,44.63
1711,44.62
1712,44.62
1713,44.62
1714,44.63
1715,44.63
1716,44.63
1717,44.63
1718,44.63
1719,44.64
1720,44.63
1721,44.64
1722,44.64
1723,44.64
1724,44.64
1725,44.64
1726,44.64
1727,44.64
1728,44.64
1729,44.64
1730,44.64
1731,44.64
1732,44.64
1733,44.66
1734,44.65
1735,44.65
1736,44.65
1737,44.64
1738,44.65
1739,44.65
1740,44.65
1741,44.66
1742,44.66
1743,44.65
1744,44.66
1745,44.66
1746,44.65
1747,44.66
1748,44.67
1749,44.66
1750,44.66
1751,44.67
1752,44.67
1753,44.67
1754,44.68
1755,44.67
1756,44.68
1757,44.68
1758,44.67
1759,44.68
1760,44.68
1761,44.69
1762,44.69
1763,44.69
1764,44.69
1765,44.69
1766,44.69
1767,44.69
1768,44.69
1769,44.7
1770,44.69
1771,44.69
1772,44.69
1773,44.69
1774,44.71
1775,44.69
1776,44.69
1777,44.69
1778,44.69
1779,44.69
1780,44.69
1781,44.69
1782,44.69
1783,44.69
1784,44.69
1785,44.71
1786,44.69
1787,44.7
1788,44.69
1789,44.7
1790,44.71
1791,44.71
1792,44.71
1793,44.71
1794,44.71
1795,44.71
1796,44.71
1797,44.71
1798,44.72
1799,44.72
1800,44.72
1801,44.72
1802,44.72
1803,44.72
1804,44.71
1805,44.73
1806,44.72
1807,44.73
1808,44.73
1809,44.73
1810,44.74
1811,44.73
1812,44.73
1813,44.73
1814,44.74
1815,44.73
1816,44.74
1817,44.73
1818,44.73
1819,44.74
1820,44.74
1821,44.75
1822,44.74
1823,44.74
1824,44.74
1825,44.73
1826,44.73
1827,44.73
1828,44.73
1829,44.73
1830,44.73
1831,44.73
1832,44.73
1833,44.73
1834,44.73
1835,44.73
1836,44.74
1837,44.73
1838,44.74
1839,44.74
1840,44.74
1841,44.75
1842,44.74
1843,44.74
1844,44.75
1845,44.73
1846,44.74
1847,44.74
1848,44.74
1849,44.74
1850,44.75
1851,44.74
1852,44.75
1853,44.75
1854,44.75
1855,44.76
1856,44.75
1857,44.75
1858,44.75
1859,44.74
1860,44.75
1861,44.75
1862,44.75
1863,44.76
1864,44.75
1865,44.75
1866,44.76
1867,44.75
1868,44.75
1869,44.75
1870,44.75
1871,44.75
1872,44.75
1873,44.75
1874,44.75
1875,44.76
1876,44.76
1877,44.76
1878,44.76
1879,44.76
1880,44.76
1881,44.75
1882,44.75
1883,44.76
1884,44.77
1885,44.76
1886,44.77
1887,44.76
1888,44.77
1889,44.77
1890,44.77
1891,44.78
1892,44.77
1893,44.76
1894,44.77
1895,44.78
1896,44.78
1897,44.77
1898,44.77
1899,44.78
1900,44.78
1901,44.77
1902,44.78
1903,44.78
1904,44.78
1905,44.78
1906,44.8
1907,44.8
1908,44.79
1909,44.78
1910,44.78
1911,44.79
1912,44.78
1913,44.78
1914,44.78
1915,44.78
1916,44.79
1917,44.8
1918,44.8
1919,44.79
1920,44.79
1921,44.79
1922,44.81
1923,44.79
1924,44.8
1925,44.8
1926,44.79
1927,44.8
1928,44.8
1929,44.81
1930,44.8
1931,44.8
1932,44.8
1933,44.8
1934,44.8
1935,44.81
1936,44.81
1937,44.8
1938,44.8
1939,44.81
1940,44.81
1941,44.8
1942,44.8
1943,44.8
1944,44.81
1945,44.8
1946,44.8
1947,44.8
1948,44.8
1949,44.81
1950,44.8
1951,44.8
1952,44.81
1953,44.8
1954,44.8
1955,44.81
1956,44.81
1957,44.81
1958,44.82
1959,44.82
1960,44.81
1961,44.82
1962,44.81
1963,44.81
1964,44.82
1965,44.82
1966,44.82
1967,44.83
1968,44.83
1969,44.83
1970,44.83
1971,44.83
1972,44.83
1973,44.82
1974,44.83
1975,44.83
1976,44.83
1977,44.83
1978,44.82
1979,44.83
1980,44.83
1981,44.83
1982,44.84
1983,44.84
1984,44.84
1985,44.84
1986,44.84
1987,44.84
1988,44.84
1989,44.84
1990,44.84
1991,44.84
1992,44.85
1993,44.85
1994,44.84
1995,44.85
1996,44.84
1997,44.85
1998,44.85
1999,44.85
2000,44.86
2001,44.85
2002,44.85
2003,44.85
2004,44.85
2005,44.85
2006,44.85
2007,44.86
2008,44.86
2009,44.86
2010,44.85
2011,44.85
2012,44.86
2013,44.86
2014,44.86
2015,44.86
2016,44.87
2017,44.86
2018,44.87
2019,44.87
2020,44.87
2021,44.87
2022,44.86
2023,44.86
2024,44.87
2025,44.87
2026,44.87
2027,44.87
2028,44.88
2029,44.87
2030,44.87
2031,44.88
2032,44.87
2033,44.87
2034,44.87
2035,44.86
2036,44.87
2037,44.87
2038,44.87
2039,44.87
2040,44.88
2041,44.88
2042,44.88
2043,44.87
2044,44.87
2045,44.87
2046,44.87
2047,44.88
2048,44.87
2049,44.87
2050,44.87
2051,44.87
2052,44.87
2053,44.87
2054,44.88
2055,44.87
2056,44.88
2057,44.87
2058,44.88
2059,44.88
2060,44.89
2061,44.89
2062,44.88
2063,44.88
2064,44.89
2065,44.88
2066,44.89
2067,44.89
2068,44.9
2069,44.9
2070,44.9
2071,44.89
2072,44.9
2073,44.9
2074,44.89
2075,44.89
2076,44.89
2077,44.89
2078,44.89
2079,44.89
2080,44.89
2081,44.9
2082,44.9
2083,44.9
2084,44.9
2085,44.91
2086,44.9
2087,44.91
2088,44.9
2089,44.91
2090,44.9
2091,44.91
2092,44.91
2093,44.91
2094,44.92
2095,44.91
2096,44.91
2097,44.92
2098,44.92
2099,44.92
2100,44.93
2101,44.93
2102,44.93
2103,44.92
2104,44.93
2105,44.92
2106,44.92
2107,44.92
2108,44.93
2109,44.93
2110,44.93
2111,44.93
2112,44.93
2113,44.93
2114,44.93
2115,44.94
2116,44.92
2117,44.93
2118,44.93
2119,44.94
2120,44.93
2121,44.93
2122,44.93
2123,44.94
2124,44.94
2125,44.94
2126,44.94
2127,44.94
2128,44.94
2129,44.94
2130,44.95
2131,44.94
2132,44.94
2133,44.94
2134,44.94
2135,44.95
2136,44.94
2137,44.95
2138,44.94
2139,44.95
2140,44.95
2141,44.94
2142,44.93
2143,44.93
2144,44.93
2145,44.94
2146,44.94
